head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	pos	text
bašta-n	modifiers of "bašta-n"	čtverhranný-j	čtverhranná bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6272025371	C002-01východní nároží severní čtverhranné <bašty> z koruny čelního valu
bašta-n	subjects of "be bašta-n"	Praha-n	Praha je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	11868426364	Tak třeba zaznělo v mnoha hodinové diskuzi na kongresu ODS, že i když Praha je <baštou> ODS (v současnosti jedinou), nemá ani jediného ministra, že Topolánek kašle na názory krajů (to je už dlouho známo) že jeho vystupování připomíná IV. cenovou skupinu (opět žádná zásadní informace) a takhle by se dalo pokračovat ještě déle.
bašta-n	subjects of "be bašta-n"	kraj-n	kraj je baštou	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	457612065	Zdejší kraj je <baštou> soutěží, které jsou však pouze mužskou výsadou.
bašta-n	subjects of "be bašta-n"	město-n	. Město je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	2406052823	Město je <baštou> malířů Vysočiny - v okolí působil František Kaván, Antonín Slavíček či Slávek Vařejčka.
bašta-n	verbs with "bašta-n" as accusative object	dobýt-v	dobýt baštu	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	12251136911	Po famózní výhře ČSSD v krajských a senátních volbách 2008, již mu zbývá dobýt poslední modrou <baštu> – Prahu, a získat většinu v poslední voličské skupině, kde se to ČSSD zatím nepodařilo – u mladé generace.
bašta-n	verbs with "bašta-n" as accusative object	dobývat-v	dobývá stejnojmennou baštu	a1.s1	a2.s2	a3.s3	a4.s1	a5.sx	4685310445	Podle agentury AFP v neděli vypukly vůbec poprvé pozemní boje mezi syrskou armádou a arabsko-kurdskými bojovými jednotkami podporovanými USA v provincii Rakká, kde koalice povstaleckých sil dobývá stejnojmennou <baštu> teroristické organizace Islámský stát (IS).
bašta-n	verbs with "bašta-n" as instrumental object	opevnit-v	opevnili zakulacenou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	10315585648	Dolní hrad je opevněn dalšími sedmi <baštami>, pocházejícími z 2. pol. 16. stol.
bašta-n	verbs with "bašta-n" as instrumental object	zesílit-v	zesílen 19 půlválcovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1609098568	Na severovýchodě byla hradba zesílena polooválnou <baštou> vystupující do příkopu (v němž je dnes medvědárium), zvaná Studniční podle studny zřízené v její spodní části.
bašta-n	verbs with "bašta-n" as instrumental object	zpevnit-v	zpevněna několika baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	7546546367	To bylo zpevněno <baštami> (Zlatá, Červená, Bílá a Zelená) a obehnané vodním příkopem.
bašta-n	verbs with "bašta-n" as subject	recenzovat-v	. Literární bašta recenzuje	a1.s1	a2.s1	a3.sx	a4.sx	a5.sx	7641640129	Literární <bašta> recenzuje soubor z pozůstalosti Vladimíry Čerepkové
bašta-n	verbs with "bašta-n" as subject	zesílit-v	byla zesílena okrouhlou baštou .	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2185584836	Západní opevnění bylo zesíleno <baštami>.
bašta-n	verbs with "bašta-n" as subject	zpevnit-v	zpevněno baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4880316513	Její hmota byla zpevněna pravoúhlými <baštami>, z nichž se do současné doby dochovala torza dvou.
bašta-n	... na "bašta-n"	galerie-n	v litoměřické Foto Galerii Na Baště	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	8834682776	Pod tímto názvem se skrývá další výstava fotografií, kterou uspořádal v litoměřické Foto Galerii Na <Baště> místní fotograf Fanda F. Diviš. [singlepic id=1538 w=200 h=200 float=center] Svou výstavní kolekcí 22 barevných zvětšenin ... Zobrazit celý článek
bašta-n	... na "bašta-n"	restaurace-n	restauraci Na Baště	a1.s2	a2.sx	a3.sx	a4.sx	a5.sx	4528892371	To se nám nechce věřit, se bojíte to přiznat... :o) Abych nezapomněl, rádi bychom Vás pozvali do Berouna na sraz, který se uskuteční dne 28.9. v nám dobře známé RESTAURACI NA <BAŠTĚ>.
bašta-n	... na "bašta-n"	vila-n	vila na Mariánské baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	2765512412	Kramářův knížecí život se teprve později, v několika letech před jeho smrtí, dostal do obtíží, když si Kramář dal kromě své známé vily na Mariánské <baště> u Hradčan postavit ve Vysokém, ve svém rodišti, rozsáhlý a výstavný zámek, který se dlouho stavěl, poněvadž Kramář neměl již dostatek pohotových prostředků pro krytí novodobých nákladů, jež vyžadovaly rozmary jeho pýchy a jeho okázalý, přepychově náročný způsob života.
bašta-n	... na "bašta-n"	zahrada-n	zahrada Na Baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	131479783	Severní část prostoru nádvoří, kterou zaujímá vyvýšená zahrada Na <Baště>, Josip Plečnik oddělil novou zajímavě rytmizovanou zídkou s konvexně-konkávním schodištěm uprostřed.
bašta-n	... of "bašta-n"	Kaddáfí-n	Kaddáfího bašty	a1.s1	a2.s2	a3.s1	a4.s1	a5.s1	12228233107	Další články k tématu: Rebelové se v Libyi tlačí k Tripolisu, vládní vojáci mučí zajatce Tripolisem zní střelba, rebelové dobyli předměstí Kaddáfího <bašty> Rebelové dobyli Tripolis, zbývá boj o Kaddáfího rezidenci Novináři v Tripolisu sledovali úprk rodin úředníků, sami neměli kam jít
bašta-n	... of "bašta-n"	dobytí-n	dobytí bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	5401003300	na Lužnici aneb Zběsilá akceThe Battle Of Remagen Bridge (s následným dobytím předsunuté <bašty> hradu Český Šternberk)Tažení z Rokycan do Lochovic přes hrad ValdekPlavba konvoje PQ 17 po Vavřineckém potoceDobytí hradu JivnoVánoce v Ralsku (vandr, při němž byla m.j. dobyta AFB Poljarnyj-Ralsko)
bašta-n	... of "bašta-n"	hřeben-n	hřeben Bašt	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	126450670	Zadná Bašta patří k nejvýraznějším skalním věžím v hřebeni <Bašt>, oddělujícím Mlynickou dolinu od Mengusovské doliny.
bašta-n	... of "bašta-n"	zdivo-n	zdiva bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	8388613932	V rámci odvlhčení domu čp. 3/IV bylo nutné odkrýt zdiva <bašty> a zejména zanesenou mezeru mezi baštou a domem.
bašta-n	... pod "bašta-n"	scéna-n	scéně pod baštou	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	8702272783	- Pravidelná představení pro děti od Agentury REX na Letní scéně pod <baštou>.
bašta-n	... pod "bašta-n"	ulice-n	v ulici Pod Baštou	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	4822539190	Ceremoniál se bude konat před domem v ulici pod <Baštami> číslo 3 na Praze 6. Tento zakládající člen čs. 311. bombardovací perutě je připomenut také pamětní deskou na svém hrobě na hřbitově v Praze Holešovicích.
bašta-n	... s "bašta-n"	brána-n	brána s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	9003994776	Jdeme o kousek dále a vidíme bránu s <baštou>, jež byly součástí opevnění a patří k nejzachovalejším stavbám tohoto hradu.
bašta-n	... s "bašta-n"	hrad-n	hradu s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	7922801710	Fotogenická, historická Buda a Pešť po obou stranách modrého Dunaje jsou královsky zrenovovány, vymazlená je pěší zóna a luxusní ulička Váci utca na peštské straně, na druhé dominuje hrad s Rybářskou <baštou>, která skýtá pohlednicový pohled na impozantní Parlament.
bašta-n	... s "bašta-n"	hradba-n	hradby s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6745044233	V 15. století byl hrad pozdně goticky přestavěn a opevněn místy až pět metrů silnými hradbami s dělovými <baštami>.
bašta-n	... s "bašta-n"	opevnění-n	opevnění s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3562581692	Předzámčí je tvořeno jižní částí opevnění se dvěma mohutnými <baštami>.
bašta-n	... s "bašta-n"	parkán-n	parkán s baštami	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5595483715	Na západní straně města se dochovala hlavní hradba jako terasní zeď, před níž je kompletní parkán s <baštami>.
bašta-n	... s "bašta-n"	pevnost-n	pevnost se sedmi baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5644060526	V následujících čtyřech staletích rozšířili olomoučtí biskupové Hukvaldy na mohutnou pevnost s pěti dělovými <baštami>, která se osvědčila při blokádě Dány a dvojím obležení Švédy v posledním období třicetileté války.
bašta-n	... s "bašta-n"	předhradí-n	předhradí se dvěma baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	634852838	Z hradu se zachovalo obvodové zdivo hradního paláce, opevnění východního Předhradí se dvěma <baštami>, torzo vstupního křídla s bránou a válcová obranná věž.
bašta-n	... s "bašta-n"	zeď-n	zdí s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11008844194	Tehdejší pán, Oldřich z Rožmberka, nechal vystavět parkánovou zeď s hranolovými, dovnitř otevřenými <baštami>, mohutný příkop a velkou čtyřhrannou věž na východním konci hradu.
bašta-n	... u "bašta-n"	ranč-n	Ranč u Bašty ,	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	8315254279	Putting Golf Úžice je první puttinggolfové hø v È republice. baśta úžice: pension svět : kongresové centrum : ranč u <bašty> : putting golf :
bašta-n	... z "bašta-n"	historka-n	Historky z ražické bašty	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	4704783415	O dvanáct let později napsal Historky z ražické <bašty>.
bašta-n	... za "bašta-n"	ulice-n	v ulici Za Baštou	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	8961899119	A také děkuju paní Knotkové z ulice Za <Baštou>, která o smrky začala bojovat jako první.
bašta-n	bašta-n and/or ...	Matyášův-j	bašta a Matyášův	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	6682201036	O něco dále se proti obloze tyčí věže Rybářské <bašty> a Matyášova chrámu.
bašta-n	bašta-n and/or ...	bastion-n	baštami či bastiony	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	60752860	Kurtina (franc. courtine, průčelí) je přímá část hradby mezi střeleckými stanovišti – nejčastěji věžemi, <baštami> či bastiony.
bašta-n	bašta-n and/or ...	brána-n	branami a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4372932998	Západní brána a <bašta>
bašta-n	bašta-n and/or ...	hradba-n	hradeb a bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5287449646	Z pevnostních hradeb a <bašt> je fantastický výhled na bizardní labskou krajinu a východní výběžek Krušných hor.
bašta-n	bašta-n and/or ...	hradební-j	bašty a hradební zdi	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	10465461924	Turistické zajímavosti: Kadaňský hrad, františkánský klášter s kostelem Čtrnácti sv. Pomocníků, kostel Stětí sv. Jana Křtitele, děkanský kostel Povýšení sv. Kříže, křížová cesta k františkánskému klášteru, sloup Nejsvětější Trojice, Šlikovský rybník (současná kašna), Katova ulička, městská radnice s gotickou věží, Mikulovická brána, žatecký barbakán, městské muzeum, galerie Josefa Lieslera, středověká <Bašta> a hradební expozice.
bašta-n	bašta-n and/or ...	opevnění-n	bašty a opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4529348646	Impozantní <bašty> a opevnění táhnoucí se podél přístavu a chránící jej ze tří stran dávaly vždy pocit bezpečí.
bašta-n	bašta-n and/or ...	příkop-n	baštami a příkopy	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	715396412	Byly vysoké 10-12 metrů, doplněné <baštami> a příkopy.
bašta-n	bašta-n and/or ...	střílna-n	baštami a střílnami .	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	2591698472	Někdy se však s její obranou počítalo a mohla být vybavena střílnami a <baštami> (např. Jihlava).
bašta-n	bašta-n and/or ...	věž-n	věží a bašt	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4500531222	Další <bašta> či věž vystupovala z hradeb v protilehlém nároží a vybíhala odtud hradba dolního hradu.
bašta-n	bašta-n and/or ...	zeď-n	zdmi a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	12049085992	Trasa začíná mimo centrum Vittoriosu u vstupní brány Salvatore Gate a pokračuje podél obranných zdí a <bašt> směrem na Cospicua.
bašta-n	bašta-n na ...	hráz-n	rybářské bašty na hrázi	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	1964306375	Rekordní počet zájemců si během letošní sezóny prohlédl expozici o rybářství a historii regionu kolem rybníka Olšina, která je umístěna v památkově chráněné budově rybářské <bašty> na hrázi tohoto šumavského horského rybníku.
bašta-n	bašta-n na ...	nároží-n	baštami na nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	3215203811	Řadová barokní jednopatrová stavba z 18. stol. s kruhovou <baštou> na nároží vystupující do ulice.
bašta-n	bašta-n of ...	Bengháze-n	v povstalecké baště Benghází	a1.sx	a2.sx	a3.s1	a4.s1	a5.s3	12154425409	Mluvčí rebelů v jejich <baště> Benghází mezitím podle agentury AP informoval, že protivládní síly již dorazily i k předměstí Brigy, která je od Adžedábíji vzdálená 70 kilometrů.
bašta-n	bašta-n of ...	Doněck-n	povstalecké bašty Doněcka	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	6051835040	Podle ruských úřadů vezou do hlavních povstaleckých <bašt> Doněcka a Luhanska více než 1400 tun potravin, léků, oblečení, jakož i v předvečer 70. výročí konce druhé světové války dárky pro veterány.
bašta-n	bašta-n of ...	Hizballáh-n	baštou Hizballáhu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1955376232	V Baalbeku, jako v ostatních libanonských městech a vesnicích, spolu žijí křesťané, muslimové a různá etnika, třebaže jde o <baštu> šíitského Hizballáhu, jak jsem se již zmínil.
bašta-n	bašta-n of ...	Kaddáfí-n	baštu Kaddáfího	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	5936903513	Boje probíhají v okolí hlavního města Tripolis, který je <baštou> Kaddáfího.
bašta-n	bašta-n of ...	Parrakh-n	na baštu Parrakhu .	a1.s1	a2.s2	a3.sx	a4.s1	a5.s2	4701448232	Nokturnský úl a štítonošský dóm byly přejmenovány na <baštu> Parrakhu.
bašta-n	bašta-n of ...	Taliban-n	baštou Talibanu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	12160463799	Americká námořní pěchota s podporou britských a afghánských udeřila na <baštu> Talibanu v jižním Afghánistánu před necelým měsícem.
bašta-n	bašta-n of ...	demokrat-n	baštou demokratů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11762390870	Nejsilnější <baštou> občanských demokratů byla Hluboká nad Vltavou a Planá nad Lužnicí, sociální demokraté mají nejsilnější pozice v Nové Bystřici.
bašta-n	bašta-n of ...	džihádista-n	baštou džihádistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1615523804	Francouzské nálety na syrské město Rakká, které je <baštou> džihádistů, jsou logickým krokem.
bašta-n	bašta-n of ...	extremista-n	baštou extremistů	a1.s1	a2.s1	a3.sx	a4.s1	a5.s1	6373160763	Někteří odpůrci muslimů po útoku hlásili, že mešita ve čtvrti Fisnbury Park je <baštou> extremistů.
bašta-n	bašta-n of ...	husita-n	baštou husitů .	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6180743829	Trosky hradu Sion, poslední obranné <bašty> husitů proti králi Zikmundovi.
bašta-n	bašta-n of ...	husitství-n	jednou z bašt husitství na jihozápadní Moravě	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1709757042	První ročník oslavy vinného moku tak potvrdil, že Tábor nemusí být pouze <baštou> husitství a piva.
bašta-n	bašta-n of ...	házená-n	bašty házené	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	3276533582	V severomoravském městě, <baště> národní házené, kde místní klub ze Žeravic v době své největší slávy sbíral tituly jak na běžícím pásu, roztáhl na čtyři dny svůj prapor brněnský oddíl.
bašta-n	bašta-n of ...	islamista-n	bašty islamistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	104454348	18–19. listopad: Vládní vojáci obsadili vesnici Džamajlja,[21] železniční stanici a továrnu ve městě Šejk Ahmad a kopec Tal Humajma.[22][23] SAA se rozmístila jen 8 km od města Dajr Hafer – hlavní <baštou> islamistů v regionu.[24]
bašta-n	bašta-n of ...	katolicismus-n	baštou katolicismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	7395662420	K rozprodeji ve velkém nedochází ani na Moravě, která je tradiční <baštou> českého katolicismu a kde kostely prázdnotou obvykle nezejí. "Tyto případy jsou pouze výjimečné," říká Jaroslav Hrčka ze správy majetku Olomoucké arcidiecéze.
bašta-n	bašta-n of ...	komunismus-n	bašt komunismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4416938025	Když jsem viděl všude kolem sebe ten nepořádek, na ulicích zbídačené občany, oblečené do tepláků, to nepostradatelné zboží v obchodech, rozhodl jsem se, že alespoň pořídím nějakou fotodokumentaci, jako památku na návštěvu v <baště> komunismu.
bašta-n	bašta-n of ...	konzervatismus-n	baštou konzervatismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	8295527568	Stále znovu se tak dozvídáme, co že autorka nesnáší: především "Austroněmce" (jež líčí jako úlisnou, věrolomnou a panovačnou komunitu s jediným společným zájmem: pošlapat spravedlivé, hrdinné a humanitní "české úsilí" ), vídeňskou vládu (zkarikovanou do podoby zákeřné udržovatelky "<bašty> konzervatismu a reakcionářství" ) a římskokatolickou církev.
bašta-n	bašta-n of ...	levice-n	baštou levice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5901259878	Latinská Amerika byla dlouhá léta <baštou> levice, v uplynulém roce však přišel obrat.
bašta-n	bašta-n of ...	liberalismus-n	bašta liberalismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	8875163799	Je konzervativní strana <baštou> Cameronova liberalismu, nebo se začíná čím dál více podobat reakční Straně nezávislosti Spojeného království (UKIP)?
bašta-n	bašta-n of ...	odpor-n	baštou odporu	a1.s1	a2.sx	a3.sx	a4.s1	a5.s1	2566872615	Jejich organizace a armáda se však nemohla rovnat japonské přesile a tak představitelé této republiky postupně utekli na pevninu. 21. října 1895 japonská vojska obsadila Tainan, poslední <baštu> odporu, čímž ovládla celé území.
bašta-n	bašta-n of ...	opevnění-n	bašty městského opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	58718024	Takové kamenné zdivo se nachází i na <baštách> opevnění a také na části opevnění mezi Matejovým domem (stavba přiléhající ke kostelu sv. Kříže v severozápadní části) a farní baštou.
bašta-n	bašta-n of ...	opozice-n	baštou opozice	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1711286858	Čekáme na zítřejší Babovo (Odingovo) velké oznámení," řekl agentuře Reuters muž demonstrující v <baště> opozice Kisumu.
bašta-n	bašta-n of ...	ozbrojenec-n	baštou ozbrojenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	12279372895	Islámábád - Pákistánská armáda po dvoutýdenní ofenzivě hlásí, že má pod kontrolou <baštu> ozbrojenců Talibanu - město Kaniguram.
bašta-n	bašta-n of ...	povstalec-n	baštou povstalců	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1725495957	Doněck je <baštou> proruských povstalců a podle agentury AFP se mnoho účastníků o plánu na dnešní demonstraci dozvědělo od svých zaměstnavatelů nebo od vedení univerzity, na níž studují.
